index	prediction
1339	2.9031107425689697
1340	3.756402730941773
1341	4.472409725189209
1342	2.6579465866088867
1343	0.6561789512634277
1344	0.912475049495697
1345	2.6328325271606445
1346	4.001077651977538
1347	4.927294731140137
1348	5.0
1349	2.4376146793365483
1350	5.0
1351	5.0
1352	4.727946758270264
1353	4.797818183898926
1354	3.8990302085876474
1355	3.2870259284973145
1356	4.074989795684815
1357	5.0
1358	4.427689075469972
1359	3.028228759765625
1360	0.7984063029289246
1361	3.811578750610352
1362	0.7969634532928467
1363	2.381540060043335
1364	4.699721336364746
1365	2.6103496551513667
1366	1.4872313737869265
1367	2.336172580718994
1368	0.28186851739883423
1369	0.9928434491157532
1370	0.4067215621471405
1371	0.5214385986328125
1372	1.5615586042404177
1373	1.940317749977112
1374	0.796890914440155
1375	0.8997941017150879
1376	0.7765687108039856
1377	0.4188104271888733
1378	0.7192860841751099
